icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
4ba952,1674968336,KJFK,1674998598,LTFM,THY12   ,1402,3,6586.0,320.0,0,2
aac6ee,1674967909,KJFK,1674972810,KCLT,AAL705  ,2342,103,4810.0,92.0,0,6
aaa326,1674967775,KJFK,1675002734,LLBG,AAL146  ,2280,95,3650.0,141.0,0,4
a79e31,1674967687,KJFK,1674978389,PR20,JBU745  ,1713,118,19577.0,879.0,0,2
acf48c,1674967571,KJFK,1674986050,SKBO,AVA245  ,2752,103,6196.0,95.0,0,2
896195,1674967400,KJFK,1675009971,OMDB,UAE8UW  ,1880,34,2328.0,41.0,0,2
407699,1674966986,KJFK,1674988013,EGLL,VIR10H  ,812,3,2111.0,101.0,0,5
a883bd,1674966694,KJFK,1674977315,TJBQ,JBU839  ,1748,118,12605.0,567.0,0,1
aa9093,1674966434,KJFK,1674997670,,AAL973  ,2092,95,,,0,0
a9ddb0,1674965861,KJFK,1674997166,SDTB,AAL951  ,2532,194,8894.0,2303.0,0,3
a23844,1674965462,KJFK,1674967823,ME66,RPA5804 ,660,87,10402.0,768.0,0,10
ad5329,1674965220,KJFK,1674976330,TJSJ,JBU403  ,1121,72,3722.0,111.0,0,1
a1a1b6,1674965134,KJFK,1674967550,KBWI,RPA5646 ,833,18,1265.0,90.0,0,5
addadb,1674965045,KJFK,1674987220,KSAN,JBU89   ,2141,102,92.0,12.0,0,8
a92ea0,1674964824,KJFK,1674967035,VT03,EDV5427 ,942,3,6849.0,1821.0,0,5
ab84ab,1674964746,KJFK,1674987673,LFPG,DAL264  ,2474,270,2544.0,35.0,0,8
acb963,1674964650,KJFK,1674971241,KJFK,N919PD  ,10703,3,10213.0,57.0,0,2
a3dbd0,1674964597,KJFK,1674966476,KORH,JBU676  ,642,34,445.0,109.0,0,10
461f08,1674964403,KJFK,1674989568,EFHK,FIN16   ,1292,34,956.0,74.0,0,2
76cce1,1674964337,KJFK,1675029356,WSSS,SIA23   ,2655,201,2894.0,130.0,0,6
495266,1674964040,KJFK,1674980894,LPPD,RZO246  ,1192,11,1834.0,94.0,0,0
a997cc,1674963933,KJFK,1674986355,KSFO,DAL323  ,1429,110,683.0,3.0,0,5
a148b9,1674963859,KJFK,1674966504,,EDV4850 ,722,3,,,0,0
a78cfc,1674963802,KJFK,1674971008,,JBU1359 ,640,11,,,0,0
ab8862,1674963709,KJFK,1674985960,EGLL,DAL3    ,2181,178,2027.0,109.0,0,5
a9a399,1674963594,KJFK,1674985537,EGLL,AAL104  ,2227,171,2334.0,93.0,0,5
a13b66,1674963512,KJFK,1674967902,KRDU,JBU1385 ,1209,64,2318.0,102.0,0,6
a4b0bb,1674963369,KJFK,1674992092,LIRF,DAL152  ,1519,41,2927.0,11.0,0,3
a7d725,1674963300,KJFK,1674966170,KSYR,EDV5009 ,1444,95,3569.0,54.0,0,12
a33a1d,1674963203,KJFK,1674966594,KROC,JBU486  ,1224,34,950.0,101.0,0,13
8963e8,1674963051,KJFK,1674987956,LIMC,UAE5RQ  ,2194,41,503.0,119.0,0,4
ab52a2,1674962970,KJFK,1674965272,KBOS,DAL2029 ,2011,79,4212.0,70.0,0,3
a38cd2,1674962891,KJFK,1674965626,KSYR,JBU2516 ,1002,3,3888.0,62.0,0,12
a4ddca,1674962825,KJFK,1674965119,KBOS,RPA4300 ,662,11,4271.0,77.0,0,3
e8043a,1674962738,KJFK,1674987422,SPOL,LAN531  ,2610,56,10792.0,423.0,0,4
34520b,1674962614,KJFK,1674986600,LEMD,IBE6252 ,1323,42,160.0,128.0,0,3
a4bdb9,1674962539,KJFK,1674966742,KRDU,RPA4664 ,666,18,2240.0,109.0,0,6
a34825,1674962443,KJFK,1674966056,KBUF,EDV4920 ,957,42,242.0,84.0,0,15
a8b8ba,1674962389,KJFK,1674972170,,JBU937  ,1280,41,,,0,0
a56a91,1674962315,KJFK,1674966956,CYYZ,RPA4323 ,602,19,1128.0,81.0,0,4
aa2ca9,1674962217,KJFK,1674998289,SAEZ,AAL953  ,2209,117,2757.0,32.0,0,4
a36553,1674962139,KJFK,1674965921,KBUF,JBU102  ,1265,26,504.0,92.0,0,15
a086ce,1674961899,KJFK,1674964551,KITH,EDV4632 ,590,3,13040.0,267.0,0,13
4caa9b,1674961797,KJFK,1674989998,LIRF,ITY6KC  ,1449,11,3519.0,41.0,0,3
406b0a,1674961672,KJFK,1674983656,EGLL,BAW14K  ,1233,41,2301.0,93.0,0,5
ada227,1674961657,KJFK,1674984141,KLAX,JBU1823 ,2225,87,3331.0,53.0,0,7
495304,1674961620,KJFK,1674985674,LPPT,TAP210  ,2336,171,2147.0,68.0,0,4
a71ded,1674961510,KJFK,1674976688,KDEN,JBU97   ,2576,49,5097.0,66.0,0,18
a2c8b5,1674961500,KJFK,1674963796,VT03,JBU234  ,1017,49,6712.0,1874.0,0,4
a4bef6,1674961316,KJFK,1674984089,EGLL,JBU7    ,2333,209,2174.0,93.0,0,5
acd68a,1674961203,KJFK,1674964461,KROC,EDV5095 ,940,3,592.0,101.0,0,12
896598,1674961118,KJFK,1675001480,OMAD,ETD47N  ,2339,163,3101.0,2349.0,0,3
a8aef3,1674960936,KJFK,1674971487,MDBL,JBU509  ,945,11,7141.0,1173.0,0,5
485e2e,1674960817,KJFK,1674982548,EHAM,KLM644  ,1191,49,5255.0,110.0,0,0
ab8c19,1674960763,KJFK,1674993333,SBMT,DAL227  ,3128,293,4329.0,741.0,0,2
a2b622,1674960660,KJFK,1674963010,KBOS,JBU318  ,762,11,4624.0,100.0,0,3
3965a0,1674960557,KJFK,1674982588,LFPG,AFR011  ,1547,102,2595.0,28.0,0,8
040046,1674960420,KJFK,1674993045,DXXX,ETH513  ,1640,11,262.0,23.0,0,0
a336f0,1674960341,KJFK,1674965097,CYYZ,EDV4987 ,903,11,1330.0,89.0,0,4
06a126,1674960257,KJFK,1675000761,OTHH,QTR48W  ,2282,148,3391.0,19.0,0,1
a08e3c,1674960061,KJFK,1674963522,KRIC,EDV5167 ,1033,18,1838.0,73.0,0,11
a1ba59,1674959949,KJFK,1674964941,KCMH,RPA5678 ,2142,64,1160.0,42.0,0,13
a3c259,1674959751,KJFK,1674966056,KSAV,EDV4682 ,614,34,10957.0,678.0,0,6
4075b4,1674959656,KJFK,1674981102,EGLL,VIR138M ,1229,41,2970.0,55.0,0,5
a34fe6,1674959640,KJFK,1674962667,KIAD,SKW3950 ,2199,56,322.0,117.0,0,7
a35701,1674959398,KJFK,1674962548,KORF,EDV5324 ,1136,72,3525.0,7.0,0,6
740828,1674959205,KJFK,1675011384,OMDB,RJA262G ,1395,18,2166.0,41.0,0,2
4b187f,1674959126,KJFK,1674984384,LSZH,SWR84L  ,1343,3,800.0,119.0,0,7
a11380,1674959054,KJFK,1674979451,EGPH,DAL208  ,881,102,1575.0,3.0,0,1
a01112,1674958994,KJFK,1674982114,KSFO,AAL177  ,1116,26,454.0,11.0,0,5
acbf73,1674958967,KJFK,1674964551,KJFK,N920PD  ,10828,49,9234.0,19.0,0,2
ab4489,1674958886,KJFK,1674979059,EIDW,DAL44   ,1559,41,351.0,111.0,0,4
a36279,1674958650,KJFK,1674963526,KCLE,SKW3948 ,932,64,2930.0,78.0,0,13
a19df2,1674958606,KJFK,1674966805,KORD,JBU605  ,1864,163,2781.0,6.0,0,5
ad6bdc,1674958446,KJFK,1674981016,KSFO,JBU815  ,2481,26,602.0,3.0,0,5
a4d04c,1674958392,KJFK,1674962698,KRDU,RPA4371 ,599,26,2818.0,79.0,0,6
4005bf,1674958299,KJFK,1674980513,EGLL,BAW172  ,1634,64,2313.0,93.0,0,5
a72b6b,1674958236,KJFK,1674966929,KMIA,JBU2193 ,1345,79,4500.0,43.0,0,7
a557fe,1674958120,KJFK,1674962939,KCMH,RPA4311 ,1477,110,1377.0,27.0,0,13
4ca9df,1674958033,KJFK,1674984327,LIMC,ITY605  ,2599,232,874.0,135.0,0,4
a73690,1674957946,KJFK,1674965987,KMCO,JBU2583 ,848,56,4382.0,31.0,0,7
ab60e3,1674957876,KJFK,1674983393,LSZH,DAL52   ,2097,217,712.0,119.0,0,7
a50192,1674957851,KJFK,1674964198,KIND,RPA4679 ,2010,3,4185.0,145.0,0,28
aa4195,1674957760,KJFK,1674980325,EGLL,AAL106  ,2466,239,2324.0,93.0,0,5
ab398a,1674957642,KJFK,1674984676,LIMC,DAL172  ,2494,255,452.0,135.0,0,4
ad8ed4,1674957338,KJFK,1674980549,KSFO,ASA41   ,1576,34,613.0,19.0,0,5
a01c37,1674957137,KJFK,1674979086,KLAX,AAL185  ,864,42,3338.0,45.0,0,7
a22702,1674957086,KJFK,1674959504,KBOS,JBU918  ,1299,125,4677.0,100.0,0,3
a22a07,1674956952,KJFK,1674965263,4IL3,ATN3447 ,878,110,2174.0,457.0,0,24
a19a48,1674956885,KJFK,1674960018,KDCA,RPA5757 ,796,201,2514.0,12.0,0,4
a732d9,1674956831,KJFK,1674970288,KDFW,JBU809  ,1619,110,1129.0,24.0,0,20
a9b275,1674956796,KJFK,1675008566,VIDP,AAL292  ,3194,255,1392.0,61.0,0,1
a8299a,1674956754,KJFK,1674971112,KAUS,JBU1295 ,1008,103,1658.0,12.0,0,6
a17b16,1674956710,KJFK,1674982168,LEBL,DAL168  ,2154,178,1033.0,102.0,0,1
a08714,1674956626,KJFK,1674960588,KPIT,RPA4660 ,847,72,5544.0,105.0,0,12
a120f3,1674956574,KJFK,1674963376,KATL,DAL1192 ,2165,49,2168.0,61.0,0,21
76cd72,1674956182,KJFK,1674979493,EDDF,SIA25   ,2717,125,1249.0,149.0,0,5
a486cc,1674956034,KJFK,1674964077,KF45,DAL1514 ,1504,125,7627.0,526.0,0,8
a0f4a2,1674955907,KJFK,1674978683,LPPT,DAL272  ,1494,95,2131.0,60.0,0,4
ab14d9,1674955847,KJFK,1674975898,KLAS,DAL2409 ,2182,156,1508.0,32.0,0,4
a8c796,1674955757,KJFK,1674963868,FD38,JBU1053 ,609,34,11602.0,519.0,0,8
a3f401,1674955579,KJFK,1674963899,KMCO,DAL1447 ,1517,110,3749.0,21.0,0,8
ab5365,1674955315,KJFK,1674978229,EGLL,DAL1    ,1538,95,2207.0,101.0,0,5
a385ee,1674955263,KJFK,1674959669,KRDU,EDV5261 ,1446,102,2418.0,94.0,0,6
4cc52f,1674955218,KJFK,1674987594,EGLL,ICE614  ,2508,171,2831.0,63.0,0,5
a32acf,1674955139,KJFK,1674964199,KMIA,DAL2495 ,1361,110,5282.0,81.0,0,7
347387,1674955009,KJFK,1674978689,LEMD,IBE6250 ,2227,232,311.0,121.0,0,3
7380c4,1674954936,KJFK,1674989503,LLBG,ELY1002 ,2367,87,4714.0,187.0,0,5
a4f5f0,1674954853,KJFK,1674977933,LFPG,DAL262  ,2248,262,1772.0,149.0,0,8
acbcfd,1674954793,KJFK,1674956302,KLDJ,N92N    ,5964,87,372.0,98.0,1,4
ad8fa4,1674954772,KJFK,1674963353,KFLL,JBU1501 ,1405,125,3829.0,42.0,0,4
acb963,1674954749,KJFK,1674959662,KJFK,N919PD  ,10661,42,9841.0,72.0,0,2
aa099e,1674954725,KJFK,1674963797,KTPA,JBU225  ,1180,95,1588.0,99.0,0,7
a2b26b,1674954695,KJFK,1674960389,KDTW,JBU1419 ,967,34,4314.0,131.0,0,10
4006c0,1674954608,KJFK,1674976205,EGLL,BAW116  ,2303,194,2740.0,71.0,0,5
ad1560,1674954560,KJFK,1674976316,KHHR,JBU1723 ,2125,80,3290.0,94.0,0,7
a7e24a,1674954405,KJFK,1674961694,KBNA,EDV4793 ,2489,3,2115.0,60.0,0,5
02013e,1674954292,KJFK,1674977188,GMMN,RAM201N ,2378,186,1601.0,55.0,0,1
ab2855,1674954208,KJFK,1674977075,EHAM,DAL48   ,2344,217,5898.0,133.0,0,0
a32bf5,1674954189,KJFK,1674972370,MMMX,AAL2995 ,2593,64,17041.0,703.0,0,1
4b1884,1674954116,KJFK,1674979365,LSGG,SWR78B  ,1894,133,439.0,125.0,0,3
ac7216,1674954004,KJFK,1674963188,KMIA,AAL349  ,962,79,2633.0,10.0,0,5
aa7fa1,1674953947,KJFK,1674963162,17FA,DAL1629 ,2402,26,6743.0,1663.0,0,15
a33e5e,1674953938,KJFK,1674959696,71MI,EDV5314 ,2191,209,8561.0,604.0,0,13
a7d32e,1674953857,KJFK,1674975176,CYVR,JBU1975 ,2170,171,1016.0,149.0,0,3
4005bc,1674953646,KJFK,1674975668,EGLL,BAW176A ,2349,194,2693.0,71.0,0,5
aab812,1674953573,KJFK,1674977665,LEMD,AAL94   ,2452,209,48.0,113.0,0,3
acc23f,1674953468,KJFK,1674974836,KPDX,DAL418  ,3120,255,1228.0,24.0,0,22
a4c5d8,1674953389,KJFK,1674975565,EGKR,JBU43   ,1572,102,6595.0,191.0,0,2
a198ed,1674953350,KJFK,1674973649,KLAS,JBU1211 ,3256,148,1960.0,24.0,0,4
a01880,1674953243,KJFK,1674975476,KLAX,AAL300  ,1400,87,3457.0,45.0,0,7
ab686f,1674953092,KJFK,1674966149,KDFW,AAL2979 ,2830,34,1627.0,9.0,0,21
a0f44c,1674953016,KJFK,1674976048,EBBR,DAL140  ,1671,201,1896.0,139.0,0,3
a7b832,1674952903,KJFK,1674970875,KSLC,JBU71   ,2925,11,3995.0,144.0,0,3
ace1af,1674952780,KJFK,1674963678,KMSP,EDV4896 ,2131,209,1018.0,126.0,0,9
adf4e9,1674952767,KJFK,1674974444,KONT,JBU355  ,1202,95,1525.0,21.0,0,6
a15ebc,1674952702,KJFK,1674977819,LEMD,DAL126  ,2313,125,267.0,106.0,0,3
a50549,1674952593,KJFK,1674956420,KDCA,RRPA4781,902,186,574.0,111.0,0,5
a130cb,1674952578,KJFK,1674957657,KCLT,EDV4702 ,2326,18,4352.0,61.0,0,6
a19dff,1674952487,KJFK,1674956809,KPIT,RPA5829 ,702,79,4943.0,189.0,0,13
a12c18,1674952388,KJFK,1674973972,KLAX,DAL524  ,1378,110,2662.0,99.0,0,7
a4d65c,1674952331,KJFK,1674954681,KBOS,RPA4349 ,887,49,4592.0,100.0,0,3
a33aa7,1674952263,KJFK,1674957138,,EDV5168 ,878,64,,,0,0
a4a0d9,1674952155,KJFK,1674961049,KFLL,DAL1638 ,916,41,4681.0,88.0,0,4
abe2a3,1674952144,KJFK,1674957119,KCLT,AAL2038 ,2639,19,4726.0,76.0,0,6
ad526b,1674951998,KJFK,1674970833,MMMX,AMX403  ,3997,34,17174.0,802.0,1,1
aad981,1674951996,KJFK,1674977335,LEBL,AAL66   ,1477,34,1003.0,95.0,0,1
a1a435,1674951868,KJFK,1674960257,KMCO,JBU283  ,931,72,4739.0,54.0,0,7
ab43c6,1674951821,KJFK,1674961879,,DAL1975 ,2564,232,,,0,0
abb3be,1674951595,KJFK,1674976163,EDDF,DAL106  ,1170,64,1696.0,141.0,0,5
a4278e,1674951539,KJFK,1674960267,KTPA,DAL1553 ,1457,125,1524.0,99.0,0,7
a2348d,1674951350,KJFK,1674960209,KORD,RPA5725 ,1574,117,4410.0,99.0,0,5
a4e181,1674951269,KJFK,1674954318,KORF,RPA4528 ,772,64,6413.0,136.0,0,5
acbf73,1674951070,KJFK,1674955367,KJFK,N920PD  ,10720,42,9804.0,64.0,0,2
ab38a1,1674950937,KJFK,1674961751,MDBL,DAL1943 ,2430,194,8278.0,1028.0,0,5
a32ef8,1674950849,KJFK,1674959037,KMCO,JBU883  ,790,72,6518.0,153.0,0,8
a9961b,1674950763,KJFK,1674973146,EGLL,AAL100  ,2566,239,2222.0,101.0,0,5
a7de93,1674950655,KJFK,1674957426,KIND,EDV5160 ,2686,11,5393.0,206.0,0,27
4077d3,1674950477,KJFK,1674972200,EGLL,VIR4C   ,2252,255,2591.0,86.0,0,5
a1928c,1674950283,KJFK,1674952769,DE21,N200FM  ,820,34,5919.0,1068.0,0,8
aaa02c,1674950138,KJFK,1674959188,KTPA,JBU2825 ,2022,42,1559.0,91.0,0,7
394a15,1674950112,KJFK,1674972172,LFPG,AFR007  ,2050,171,1678.0,157.0,0,8
a033ff,1674949999,KJFK,1674957477,KJAX,DAL807  ,857,87,9599.0,348.0,0,7
ab09b4,1674949778,KJFK,1674961077,TJSJ,DAL1859 ,2402,186,4390.0,126.0,0,1
a19d0d,1674949688,KJFK,1674960881,TJSJ,JBU1903 ,1344,79,4226.0,126.0,0,1
aa4548,1674949575,KJFK,1674974962,LIMC,AAL198  ,2579,201,511.0,112.0,0,4
aaef60,1674949574,KJFK,1674963779,,AAL2683 ,1462,118,,,0,0
a15b4c,1674949482,KJFK,1674955799,KCVG,EDV5359 ,2490,19,2200.0,14.0,0,12
adc5ff,1674949465,KJFK,1674971900,KLAX,JBU223  ,1095,49,2180.0,68.0,0,8
a1b2ee,1674949358,KJFK,1674965895,MGGT,JBU1328 ,1432,87,1197.0,61.0,0,0
400684,1674949346,KJFK,1674972261,EGLL,BAW40F  ,2181,125,2525.0,86.0,0,5
ade9c0,1674949263,KJFK,1674969214,KLAS,JBU711  ,2600,34,1958.0,39.0,0,4
a3dbd0,1674948903,KJFK,1674952557,KBUF,JBU2    ,1495,133,298.0,107.0,0,15
a56866,1674948848,KJFK,1674970887,KSAN,ASA25   ,2368,148,1190.0,5.0,0,9
ac181d,1674948732,KJFK,1674969446,KSEA,DAL357  ,3568,49,687.0,116.0,1,12
adcca0,1674948074,KJFK,1674956698,KORD,AAL532  ,1346,56,4785.0,115.0,0,5
a869bc,1674948025,KJFK,1674970123,KSMF,JBU161  ,2175,103,2723.0,83.0,0,18
407bed,1674948014,KJFK,1674969055,EGCC,EUK94R  ,2243,201,1326.0,116.0,0,1
a1ff90,1674947928,KJFK,1674950427,ME66,RPA5765 ,781,79,9915.0,890.0,0,9
a1c935,1674947868,KJFK,1674950295,KBOS,RPA5603 ,819,64,4582.0,108.0,0,3
a5307f,1674947803,KJFK,1674952330,KRDU,RPA4310 ,695,72,2334.0,94.0,0,6
a85ff5,1674947750,KJFK,1674958791,MDBL,JBU2409 ,1226,56,2977.0,1333.0,0,3
a03fff,1674947687,KJFK,1674971964,KSFO,AAL2652 ,1537,133,417.0,19.0,0,5
a83108,1674947645,KJFK,1674954744,KATL,JBU419  ,1053,95,2751.0,23.0,0,20
acdd1b,1674947621,KJFK,1674956891,KMIA,AAL367  ,1327,102,4054.0,43.0,0,5
484415,1674947457,KJFK,1674970106,EHAM,KLM642  ,2182,140,1060.0,110.0,0,0
a4c592,1674947276,KJFK,1674969298,EGKR,JBU2143 ,2431,247,6654.0,191.0,0,2
a0ae33,1674947186,KJFK,1674960565,KDFW,DAL986  ,2553,18,893.0,17.0,0,20
3c71a4,1674947159,KJFK,1674969976,EBMB,BCS363  ,2510,217,757.0,121.0,0,3
a30d18,1674947075,KJFK,1674951321,KRDU,EDV4923 ,1328,102,2273.0,86.0,0,6
abbdfa,1674946997,KJFK,1674965226,KSLC,DAL671  ,2992,3,4598.0,144.0,0,3
706059,1674946961,KJFK,1675019007,VGZR,KAC118  ,2692,178,10760.0,478.0,0,2
47b02f,1674946852,KJFK,1674968298,EGKR,NBT70V  ,2716,133,6590.0,176.0,0,2
e48189,1674946783,KJFK,1674978527,SBMT,TAM8181 ,2921,186,4185.0,741.0,0,2
acc5fb,1674946699,KJFK,1674966297,KLAS,DAL321  ,3498,95,1839.0,39.0,1,4
a1ff83,1674946637,KJFK,1674951044,KRDU,JBU1185 ,1230,140,3105.0,56.0,0,6
a14872,1674946467,KJFK,1674967912,KLAX,DAL680  ,1186,95,2633.0,99.0,0,7
a707a3,1674946419,KJFK,1674955226,,JBU1793 ,1628,125,,,0,0
3c6509,1674946196,KJFK,1674971043,EDDM,DLH411  ,2448,102,2448.0,125.0,0,4
a9607d,1674945942,KJFK,1674955648,KMIA,JBU2093 ,791,34,3698.0,35.0,0,5
a3f133,1674945767,KJFK,1674959719,KAUS,DAL1234 ,1428,87,1520.0,28.0,0,6
a3a9ff,1674945685,KJFK,1674960209,KAUS,AAL2772 ,2498,34,1727.0,12.0,0,6
a6c781,1674945626,KJFK,1674954084,FD38,JBU2053 ,733,102,9397.0,497.0,0,7
a55bb5,1674945591,KJFK,1674951952,KCVG,RPA4384 ,2165,49,2121.0,36.0,0,12
3965b0,1674945519,KJFK,1674967956,LFPG,AFR015  ,1317,110,2370.0,119.0,0,8
a194aa,1674945515,KJFK,1674965083,KPHX,JBU135  ,2954,41,897.0,10.0,0,10
a2b622,1674945453,KJFK,1674948833,KROC,JBU1186 ,1159,102,640.0,109.0,0,12
a721a4,1674945382,KJFK,1674966109,KPSP,JBU1849 ,2464,49,1734.0,22.0,0,1
a1d811,1674945380,KJFK,1674948930,KDCA,RPA5704 ,522,26,2524.0,12.0,0,4
aabbc9,1674945309,KJFK,1674968069,LFPG,AAL44   ,2590,209,1749.0,157.0,0,8
a39113,1674945285,KJFK,1674955647,06MO,EDV4688 ,2655,26,6889.0,417.0,0,21
ad63a1,1674945196,KJFK,1674954414,KMIA,AAL596  ,1284,64,4279.0,66.0,0,5
ada5ee,1674945125,KJFK,1674966134,KSEA,JBU263  ,1420,102,682.0,93.0,0,12
add376,1674945113,KJFK,1674967001,KLAX,JBU2715 ,2612,34,2243.0,60.0,0,7
347259,1674945023,KJFK,1674969348,EDDF,CFG2017 ,2259,148,4136.0,156.0,0,5
a7d725,1674944618,KJFK,1674948161,KBUF,EDV5407 ,904,41,670.0,92.0,0,15
a65bbc,1674944350,KJFK,1674964999,KSEA,DAL2650 ,1551,102,685.0,101.0,0,12
4ca5c7,1674944013,KJFK,1674963435,EIDW,EIN104  ,2192,171,1619.0,111.0,0,4
acbf73,1674943898,KJFK,1674948205,KJFK,N920PD  ,10873,11,9404.0,26.0,0,2
a03765,1674943661,KJFK,1674964287,KHHR,AAL302  ,1172,87,3466.0,78.0,0,7
a12fda,1674943558,KJFK,1674950656,KATL,DAL2890 ,2282,3,2218.0,53.0,0,20
aba1a0,1674943513,KJFK,1674956708,MMUN,DAL1996 ,2449,163,3610.0,54.0,0,1
a38633,1674943463,KJFK,1674962698,KPHX,AAL1587 ,3114,11,796.0,25.0,0,10
a4dfa6,1674943396,KJFK,1674966647,EHAM,DAL46   ,1432,95,5873.0,133.0,0,0
a32f82,1674943325,KJFK,1674945996,,EDV4855 ,763,41,,,0,0
394a09,1674943175,KJFK,1674965864,LFPG,AFR023  ,1188,110,2297.0,89.0,0,8
a45072,1674942970,KJFK,1674965660,KSAN,DAL459  ,1990,140,212.0,35.0,0,8
a4b7d7,1674942896,KJFK,1674965441,KSFO,ASA27   ,3116,11,412.0,26.0,0,5
4caa32,1674942862,KJFK,1674970751,LIRF,ITY609  ,2143,163,3380.0,41.0,0,3
a2e098,1674942663,KJFK,1674963456,KSEA,ASA17   ,2600,201,684.0,109.0,0,12
a336f0,1674942520,KJFK,1674945310,KSYR,EDV5224 ,741,3,2734.0,16.0,0,12
a32368,1674942326,KJFK,1674950683,KMCO,DAL1214 ,1998,224,4856.0,46.0,0,8
a05f31,1674942226,KJFK,1674953145,KMSY,DAL2094 ,2455,26,1044.0,92.0,0,5
4b1883,1674942204,KJFK,1674968833,LSZH,SWR11E  ,2424,178,455.0,126.0,0,7
ab477d,1674942112,KJFK,1674960292,KSLC,DAL557  ,2970,3,6138.0,273.0,0,3
adafb5,1674942034,KJFK,1674964912,KLAX,JBU823  ,1158,95,1800.0,38.0,0,8
a046f2,1674942000,KJFK,1674947273,KCMH,RPA4685 ,1880,19,1635.0,27.0,0,13
a3c9b4,1674941882,KJFK,1674947558,KDTW,DAL350  ,781,3,8282.0,313.0,0,10
a2355d,1674941827,KJFK,1674951371,KORD,SKW3945 ,1306,148,3409.0,21.0,0,4
acb963,1674941591,KJFK,1674944198,KJFK,N919PD  ,10819,49,9321.0,42.0,0,2
a38cd2,1674941569,KJFK,1674947240,78MI,JBU1019 ,986,72,3225.0,838.0,0,10
a6ce58,1674941456,KJFK,1674946820,KCLT,EDV5448 ,1977,42,5472.0,122.0,0,6
a033ae,1674941407,KJFK,1674963099,KHHR,AAL306  ,2964,354,3502.0,86.0,0,7
a12c23,1674941189,KJFK,1674963945,KSFO,DAL1105 ,1800,201,569.0,11.0,0,5
a32ef8,1674941108,KJFK,1674943046,KORH,JBU776  ,534,3,392.0,86.0,0,10
a36279,1674941052,KJFK,1674943557,KBOS,SKW3995 ,637,18,4013.0,92.0,0,3
a4bdb9,1674940993,KJFK,1674945407,KRDU,RPA4479 ,628,56,2472.0,79.0,0,6
a4e538,1674940905,KJFK,1674948613,KBNA,RPA4520 ,1803,87,2705.0,37.0,0,5
3c4ad8,1674940834,KJFK,1674965624,EDDF,DLH401  ,2735,163,1199.0,141.0,0,4
a34fe6,1674940639,KJFK,1674943553,KIAD,SKW3978 ,2102,3,1742.0,102.0,0,7
ad7ab8,1674940610,KJFK,1674964086,KSFO,JBU615  ,2281,178,587.0,19.0,0,5
a1a458,1674940454,KJFK,1674956598,,JBU1965 ,2297,217,,,0,0
a11d3c,1674940343,KJFK,1674962436,KLAX,DAL650  ,2548,217,3180.0,129.0,0,7
a97dcb,1674940297,KJFK,1674947589,KATL,DAL379  ,2020,42,3375.0,14.0,0,20
a7dadc,1674940264,KJFK,1674948663,KMKE,EDV5233 ,1401,72,1570.0,52.0,0,9
ab00ce,1674940193,KJFK,1674945349,KCLT,AAL327  ,2115,87,5468.0,122.0,0,6
a36553,1674939819,KJFK,1674944528,,JBU1273 ,819,79,,,0,0
abd77e,1674939780,KJFK,1674948978,KMIA,AAL338  ,2332,171,4497.0,89.0,0,5
aceb76,1674939656,KJFK,1674944264,,EDV4762 ,1174,95,,,0,0
3c61e9,1674939583,KJFK,1674940497,KHPN,AHO9327 ,772,79,5672.0,163.0,0,0
a07fa6,1674939470,KJFK,1674942775,KDCA,RPA4560 ,655,11,2830.0,18.0,0,4
a95128,1674939395,KJFK,1674944921,KLUK,N7PG    ,1792,19,5009.0,203.0,0,12
aa4d77,1674939363,KJFK,1674946554,KJAX,JBU1677 ,703,49,14139.0,455.0,0,3
ac98c1,1674939213,KJFK,1674949269,KMSP,EDV4836 ,2370,186,2415.0,65.0,0,10
a13b66,1674939005,KJFK,1674946809,KATL,JBU1719 ,2120,26,3614.0,22.0,0,21
a24720,1674938913,KJFK,1674942233,KDCA,RPA5812 ,652,18,3576.0,56.0,0,4
a3c259,1674938865,KJFK,1674943778,CYYZ,EDV4985 ,1225,49,931.0,89.0,0,4
ab3982,1674938860,KJFK,1674951239,KDFW,AAL2246 ,3080,34,695.0,2.0,0,20
a07228,1674938798,KJFK,1674943970,KCLE,RPA4778 ,679,11,5636.0,216.0,0,15
a148b9,1674938730,KJFK,1674945957,KBNA,EDV4689 ,2472,26,2537.0,37.0,0,5
adf128,1674938690,KJFK,1674949733,TJBQ,JBU2539 ,1975,125,13631.0,636.0,0,1
a39d95,1674938625,KJFK,1674947862,KMIA,DAL2874 ,1468,79,10436.0,355.0,0,9
a4c527,1674938593,KJFK,1674945464,KIND,RPA4449 ,1698,64,4628.0,160.0,0,28
a34978,1674938550,KJFK,1674947145,KMKE,JBU679  ,609,133,2158.0,37.0,0,9
a45ba2,1674938460,KJFK,1674947596,KFLL,DAL1684 ,918,3,4707.0,103.0,0,4
a3f473,1674938328,KJFK,1674941158,KBOS,JBU1118 ,901,34,5063.0,146.0,0,3
a98f6a,1674938237,KJFK,1674960097,KLAX,JBU623  ,1138,80,3389.0,53.0,0,7
a01fee,1674938155,KJFK,1674959922,KLAX,AAL341  ,2109,80,2169.0,60.0,0,8
