icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount,date,datetime_x,tempmax_x,tempmin_x,humidity_x,conditions_x,description_x,datetime_y,tempmax_y,tempmin_y,humidity_y,conditions_y,description_y
a997cc,1613339577,KSFO,1613357009,KJFK,DAL301  ,408.0,3.0,2942,18,0,1,2021-02-15,,,,,,,,,,,,
a700ac,1613343833,MMMX,1613356916,KJFK,DAL606  ,3225.0,391.0,2151,34,0,1,2021-02-15,,,,,,,,,,,,
ab5d4a,1613339184,Unknown,1613356768,KJFK,AAL2393 ,1636.0,115.0,3166,26,0,1,2021-02-15,,,,,,,,,,,,
406e0f,1613329973,EGLL,1613356645,KJFK,VIR685  ,936.0,71.0,2325,34,2,1,2021-02-15,,,,,,,,,,,,
a24aca,1613349480,Unknown,1613356600,KJFK,JBU576  ,1636.0,115.0,2458,42,0,1,2021-02-15,,,,,,,,,,,,
ad2095,1613341011,KLAS,1613356485,KJFK,JBU1448 ,1639.0,51.0,2922,11,2,1,2021-02-15,,,,,,,,,,,,
aca6c0,1613352352,KCLT,1613356439,KJFK,AAL810  ,3562.0,480.0,3047,11,0,1,2021-02-15,,,,,,,,,,,,
a0b169,1613353976,KBDL,1613356374,KJFK,ATN6713 ,261.0,52.0,2208,42,4,1,2021-02-15,,,,,,,,,,,,
a8e37c,1613344187,Unknown,1613356318,KJFK,DAL1567 ,1636.0,115.0,2716,19,0,1,2021-02-15,,,,,,,,,,,,
ade9c0,1613349014,KRSW,1613356214,KJFK,JBU1730 ,1554.0,356.0,2163,42,3,1,2021-02-15,,,,,,,,,,,,
4cc533,1613327632,EBLG,1613355683,KJFK,SVA3911 ,2114.0,81.0,2157,34,0,1,2021-02-15,,,,,,,,,,,,
a6c3ca,1613340762,KPHX,1613355401,KJFK,JBU2236 ,1476.0,210.0,2378,26,2,1,2021-02-15,,,,,,,,,,,,
a8f258,1613344083,Unknown,1613355230,KJFK,DAL1892 ,1636.0,115.0,2609,3,0,1,2021-02-15,,,,,,,,,,,,
acaa77,1613340339,KPHX,1613354921,KJFK,AAL738  ,726.0,42.0,2325,34,1,1,2021-02-15,,,,,,,,,,,,
48ae03,1613322502,EPWA,1613354786,KJFK,LOT26   ,648.0,95.0,2329,34,1,1,2021-02-15,,,,,,,,,,,,
ac382e,1613352369,Unknown,1613354666,KJFK,DAL1863 ,1636.0,115.0,2594,19,0,1,2021-02-15,,,,,,,,,,,,
ac10af,1613352331,Unknown,1613354574,KJFK,DAL1818 ,1636.0,115.0,2440,57,0,1,2021-02-15,,,,,,,,,,,,
a87898,1613338445,KPSP,1613354202,KJFK,JBU2050 ,1157.0,128.0,2390,26,0,1,2021-02-15,,,,,,,,,,,,
ac2a33,1613349983,KCLT,1613354007,KJFK,AAL2848 ,3314.0,351.0,2927,3,0,1,2021-02-15,,,,,,,,,,,,
8990db,1613302726,RCTP,1613353769,KJFK,EVA032  ,5629.0,523.0,2202,42,0,1,2021-02-15,,,,,,,,,,,,
a68c82,1613346897,79FD,1613353666,KJFK,SCX3022 ,2732.0,640.0,2320,34,4,1,2021-02-15,,,,,,,,,,,,
a90af1,1613345324,Unknown,1613353263,KJFK,DAL643  ,1636.0,115.0,3190,3,0,1,2021-02-15,,,,,,,,,,,,
ade5b7,1613350910,KBWI,1613353096,KJFK,FDX752  ,499.0,82.0,3328,34,1,1,2021-02-15,,,,,,,,,,,,
adafb5,1613336006,KLAX,1613352879,KJFK,JBU324  ,605.0,106.0,3001,11,3,1,2021-02-15,,,,,,,,,,,,
a98219,1613337488,KLAS,1613352492,KJFK,DAL325  ,1460.0,104.0,2687,26,2,1,2021-02-15,,,,,,,,,,,,
a9a901,1613335642,KSAN,1613352085,KJFK,DAL428  ,1048.0,162.0,2681,26,2,1,2021-02-15,,,,,,,,,,,,
aaf8f1,1613344572,KFLL,1613351958,KJFK,JBU2702 ,615.0,4.0,3954,41,2,1,2021-02-15,,,,,,,,,,,,
ada227,1613335281,KSAN,1613351872,KJFK,JBU190  ,721.0,93.0,2589,19,2,1,2021-02-15,,,,,,,,,,,,
adcd6d,1613339896,Unknown,1613351786,KJFK,JBU788  ,1636.0,115.0,3101,11,0,1,2021-02-15,,,,,,,,,,,,
a988f0,1613338540,KSLC,1613351699,KJFK,DAL1685 ,5363.0,578.0,2583,3,1,1,2021-02-15,,,,,,,,,,,,
a7ef40,1613345273,Unknown,1613351564,KJFK,FDX764  ,1636.0,115.0,3043,26,0,1,2021-02-15,,,,,,,,,,,,
ab7394,1613343128,Unknown,1613351453,KJFK,AAL1704 ,1636.0,115.0,2325,34,0,1,2021-02-15,,,,,,,,,,,,
ac893a,1613340249,Unknown,1613351003,KJFK,AAL496  ,1636.0,115.0,2686,34,0,1,2021-02-15,,,,,,,,,,,,
3c70c4,1613320010,EDDF,1613350656,KJFK,GEC8160 ,1994.0,202.0,3020,19,1,1,2021-02-15,,,,,,,,,,,,
a1a0a1,1613342885,Unknown,1613350448,KJFK,JBU480  ,1636.0,115.0,2325,26,0,1,2021-02-15,,,,,,,,,,,,
394a0c,1613321533,LFPG,1613350095,KJFK,AFR5394 ,3900.0,17.0,2574,11,2,1,2021-02-15,,,,,,,,,,,,
a869bc,1613336212,KSLC,1613349560,KJFK,JBU872  ,5077.0,601.0,2189,64,1,1,2021-02-15,,,,,,,,,,,,
484f71,1613320413,EHAM,1613349468,KJFK,KLM643  ,1854.0,118.0,2142,49,0,1,2021-02-15,,,,,,,,,,,,
acf906,1613346926,Unknown,1613349359,KJFK,JBU1528 ,1636.0,115.0,2858,34,0,1,2021-02-15,,,,,,,,,,,,
ab1ffe,1613346794,Unknown,1613349178,KJFK,DAL1843 ,1636.0,115.0,3069,19,0,1,2021-02-15,,,,,,,,,,,,
ac1e2d,1613346639,Unknown,1613349016,KJFK,DAL1849 ,1636.0,115.0,3029,19,0,1,2021-02-15,,,,,,,,,,,,
aae6d5,1613341289,Unknown,1613348928,KJFK,DAL620  ,1636.0,115.0,2609,19,0,1,2021-02-15,,,,,,,,,,,,
ad56e0,1613341475,KFLL,1613348789,KJFK,JBU1572 ,546.0,4.0,2948,3,2,1,2021-02-15,,,,,,,,,,,,
a87c4f,1613340646,Unknown,1613348667,KJFK,JBU1552 ,1636.0,115.0,2407,26,0,1,2021-02-15,,,,,,,,,,,,
4005be,1613321133,EGLL,1613348011,KJFK,BAW33K  ,1041.0,10.0,3036,18,2,1,2021-02-15,,,,,,,,,,,,
a6587b,1613345651,Unknown,1613347931,KJFK,JBU1568 ,1636.0,115.0,2486,42,0,1,2021-02-15,,,,,,,,,,,,
a37a3f,1613337609,KAUS,1613347887,KJFK,JBU1094 ,1296.0,71.0,2933,3,3,1,2021-02-15,,,,,,,,,,,,
a32ef8,1613345044,KROC,1613347813,KJFK,JBU685  ,400.0,117.0,2599,19,1,1,2021-02-15,,,,,,,,,,,,
4077d4,1613321314,EGLL,1613347638,KJFK,VIR687  ,904.0,32.0,2725,3,2,1,2021-02-15,,,,,,,,,,,,
adc238,1613345059,Unknown,1613347429,KJFK,JBU1056 ,1636.0,115.0,2199,42,0,1,2021-02-15,,,,,,,,,,,,
a2b622,1613343367,Unknown,1613347004,KJFK,JBU1042 ,1636.0,115.0,2444,57,0,1,2021-02-14,,,,,,,,,,,,
ac7256,1613335203,Unknown,1613346892,KJFK,AAL787  ,1636.0,115.0,2670,42,0,1,2021-02-14,,,,,,,,,,,,
461f52,1613316366,EFHK,1613346792,KJFK,FIN15   ,1973.0,219.0,3746,64,1,1,2021-02-14,,,,,,,,,,,,
a968df,1613333959,MMMX,1613346189,KJFK,DAL624  ,3980.0,414.0,4522,72,0,1,2021-02-14,,,,,,,,,,,,
a21bea,1613342318,KBUF,1613345497,KJFK,RPA5807 ,775.0,21.0,3278,26,2,1,2021-02-14,,,,,,,,,,,,
a73a47,1613337450,Unknown,1613345383,KJFK,JBU852  ,1636.0,115.0,3036,18,0,1,2021-02-14,,,,,,,,,,,,
abba93,1613328846,KLAX,1613345260,KJFK,PAC9697 ,884.0,38.0,4168,41,3,1,2021-02-14,,,,,,,,,,,,
a3d890,1613337758,KFLL,1613345051,KJFK,DAL1631 ,893.0,12.0,3141,26,2,1,2021-02-14,,,,,,,,,,,,
ac02b4,1613337272,Unknown,1613344716,KJFK,AAL816  ,1636.0,115.0,3658,11,0,1,2021-02-14,,,,,,,,,,,,
020123,1613316079,GMMN,1613344588,KJFK,RAM200N ,550.0,70.0,3853,64,0,1,2021-02-14,,,,,,,,,,,,
a44d3f,1613336431,KMIA,1613344427,KJFK,DAL1327 ,2275.0,157.0,3498,41,1,1,2021-02-14,,,,,,,,,,,,
ab3d39,1613335824,Unknown,1613344204,KJFK,AAL978  ,1636.0,115.0,3193,26,0,1,2021-02-14,,,,,,,,,,,,
ac89f7,1613337632,KMCO,1613344067,KJFK,JBU384  ,3335.0,519.0,3273,26,0,1,2021-02-14,,,,,,,,,,,,
abb2d5,1613336073,Unknown,1613343781,KJFK,DAL1957 ,1636.0,115.0,3146,26,0,1,2021-02-14,,,,,,,,,,,,
a73690,1613334092,Unknown,1613343633,KJFK,JBU156  ,1636.0,115.0,3310,41,0,1,2021-02-14,,,,,,,,,,,,
ad444d,1613341143,Unknown,1613343480,KJFK,JBU1436 ,1636.0,115.0,3438,3,0,1,2021-02-14,,,,,,,,,,,,
ab4bf7,1613329862,KSLC,1613343417,KJFK,DAL9968 ,2211.0,174.0,3374,49,1,1,2021-02-14,,,,,,,,,,,,
a43c7a,1613336439,KMCO,1613343328,KJFK,DAL2015 ,3352.0,359.0,3549,18,0,1,2021-02-14,,,,,,,,,,,,
a96171,1613331963,KDEN,1613343267,KJFK,DAL875  ,4622.0,295.0,3976,95,5,1,2021-02-14,,,,,,,,,,,,
a399b9,1613339450,KRDU,1613343168,KJFK,EDV4784 ,1227.0,103.0,3251,11,0,1,2021-02-14,,,,,,,,,,,,
a30c8e,1613333044,Unknown,1613343061,KJFK,JBU1382 ,1636.0,115.0,3279,41,0,1,2021-02-14,,,,,,,,,,,,
ace063,1613333424,KDFW,1613342980,KJFK,JBU710  ,1256.0,47.0,3575,18,3,1,2021-02-14,,,,,,,,,,,,
a90ea8,1613307954,KJFK,1613342897,KJFK,DAL612  ,1459.0,163.0,3151,34,0,1,2021-02-14,,,,,,,,,,,,
a08a6b,1613332501,KAUS,1613342815,KJFK,DAL425  ,1185.0,20.0,3226,26,3,1,2021-02-14,,,,,,,,,,,,
acced9,1613338421,KCLT,1613342704,KJFK,AAL786  ,2692.0,419.0,3167,18,0,1,2021-02-14,,,,,,,,,,,,
780a6f,1613319830,PANC,1613342543,KJFK,CPA094  ,1461.0,60.0,3273,34,7,1,2021-02-14,,,,,,,,,,,,
a400b2,1613331194,Unknown,1613342432,KJFK,XOJ357  ,1636.0,115.0,3364,41,0,1,2021-02-14,,,,,,,,,,,,
a8df2c,1613330144,Unknown,1613342178,KJFK,DAL1886 ,1636.0,115.0,2974,18,0,1,2021-02-14,,,,,,,,,,,,
a36105,1613338022,KDTW,1613342026,KJFK,EDV4763 ,2072.0,397.0,3328,49,1,1,2021-02-14,,,,,,,,,,,,
ad9712,1613329970,TJSJ,1613341647,KJFK,JBU1304 ,4232.0,500.0,4432,102,1,1,2021-02-14,,,,,,,,,,,,
ad6f93,1613339343,Unknown,1613341511,KJFK,JBU1058 ,1636.0,115.0,3521,41,0,1,2021-02-14,,,,,,,,,,,,
a732d9,1613339461,Unknown,1613341377,KJFK,JBU310  ,1636.0,115.0,3068,18,0,1,2021-02-14,,,,,,,,,,,,
a5cd55,1613340008,KWRI,1613340929,KJFK,GTI8371 ,1002.0,112.0,3130,34,1,1,2021-02-14,,,,,,,,,,,,
acb10a,1613338362,Unknown,1613340525,KJFK,DAL1829 ,1636.0,115.0,3323,34,0,1,2021-02-14,,,,,,,,,,,,
48ae26,1613307759,EPWA,1613340356,KJFK,LOT7826 ,1416.0,156.0,3532,41,1,1,2021-02-14,,,,,,,,,,,,
a1a3cc,1613339100,KPHL,1613340241,KJFK,JBU9504 ,720.0,65.0,3129,26,1,1,2021-02-14,,,,,,,,,,,,
a95dba,1613323591,KSEA,1613339930,KJFK,DAL320  ,934.0,12.0,2146,34,2,1,2021-02-14,,,,,,,,,,,,
ad6bdc,1613322425,KSFO,1613339816,KJFK,JBU216  ,410.0,42.0,4397,64,0,1,2021-02-14,,,,,,,,,,,,
aa7fa1,1613337482,Unknown,1613339772,KJFK,DAL1833 ,1636.0,115.0,3043,11,0,1,2021-02-14,,,,,,,,,,,,
a43f3c,1613334300,KATL,1613339680,KJFK,DAL429  ,1236.0,53.0,3356,41,1,1,2021-02-14,,,,,,,,,,,,
abe2a3,1613331363,Unknown,1613339584,KJFK,AAL1327 ,1636.0,115.0,4131,79,0,1,2021-02-14,,,,,,,,,,,,
4851b0,1613311512,EHAM,1613339407,KJFK,KLM641  ,897.0,156.0,3383,41,0,1,2021-02-14,,,,,,,,,,,,
abea64,1613336744,KDCA,1613339287,KJFK,RPA5772 ,647.0,4.0,3162,26,0,1,2021-02-14,,,,,,,,,,,,
aae9a3,1613327365,TJSJ,1613339201,KJFK,DAL639  ,3317.0,431.0,3348,34,1,1,2021-02-14,,,,,,,,,,,,
a3a575,1613331432,Unknown,1613339114,KJFK,JBU2154 ,1636.0,115.0,3136,26,0,1,2021-02-14,,,,,,,,,,,,
394a14,1613310236,LFPG,1613338915,KJFK,AFR006  ,3890.0,5.0,3552,49,2,1,2021-02-14,,,,,,,,,,,,
4243dd,1613303993,UUEE,1613338809,KJFK,AFL102  ,3338.0,610.0,3519,49,0,1,2021-02-14,,,,,,,,,,,,
4ca987,1613307531,LIMC,1613338513,KJFK,AZA9496 ,1137.0,211.0,3378,41,2,1,2021-02-14,,,,,,,,,,,,
ab6fbf,1613321361,KLAX,1613338382,KJFK,DAL392  ,1512.0,22.0,3747,56,2,1,2021-02-14,,,,,,,,,,,,
a1a0c4,1613330408,Unknown,1613338305,KJFK,JBU380  ,1636.0,115.0,3182,26,0,1,2021-02-14,,,,,,,,,,,,
a446aa,1613313625,KJFK,1613338095,KJFK,DAL1969 ,1953.0,201.0,3585,56,0,1,2021-02-14,,,,,,,,,,,,
a3d10f,1613330454,KMSP,1613337937,KJFK,DAL2104 ,1066.0,103.0,3969,72,2,1,2021-02-14,,,,,,,,,,,,
ab0e54,1613326595,Unknown,1613337749,KJFK,DAL772  ,1636.0,115.0,3145,18,0,1,2021-02-14,,,,,,,,,,,,
abde0b,1613335447,Unknown,1613337612,KJFK,DAL1822 ,1636.0,115.0,3857,64,0,1,2021-02-14,,,,,,,,,,,,
a9d286,1613321253,KLAX,1613337455,KJFK,AAL2    ,1092.0,106.0,2980,11,2,1,2021-02-14,,,,,,,,,,,,
a9876e,1613333550,CYYZ,1613337164,KJFK,CKS9631 ,1695.0,97.0,3109,34,1,1,2021-02-14,,,,,,,,,,,,
a707a3,1613329524,KMIA,1613336834,KJFK,JBU2592 ,1914.0,142.0,2279,26,1,1,2021-02-14,,,,,,,,,,,,
a1acdb,1613329203,Unknown,1613336698,KJFK,RPA5832 ,1636.0,115.0,3268,34,0,1,2021-02-14,,,,,,,,,,,,
a3999e,1613331949,KCVG,1613336575,KJFK,ATN3451 ,10452.0,1212.0,3106,3,1,1,2021-02-14,,,,,,,,,,,,
a39089,1613333085,KRDU,1613336458,KJFK,JBU86   ,1376.0,50.0,4920,140,0,1,2021-02-14,,,,,,,,,,,,
a20957,1613333391,KBOS,1613336366,KJFK,RPA5710 ,1624.0,24.0,3531,49,0,1,2021-02-14,,,,,,,,,,,,
aa944a,1613309766,EGLL,1613336185,KJFK,AAL9710 ,871.0,86.0,2881,11,2,1,2021-02-14,,,,,,,,,,,,
a98539,1613318290,KSFO,1613336067,KJFK,DAL310  ,248.0,42.0,2730,3,0,1,2021-02-14,,,,,,,,,,,,
a8299a,1613328000,Unknown,1613335972,KJFK,JBU1452 ,1636.0,115.0,2970,11,0,1,2021-02-14,,,,,,,,,,,,
ade252,1613333765,Unknown,1613335887,KJFK,JBU268  ,1636.0,115.0,3178,26,0,1,2021-02-14,,,,,,,,,,,,
aded77,1613333640,Unknown,1613335737,KJFK,JBU736  ,1636.0,115.0,2154,42,0,1,2021-02-14,,,,,,,,,,,,
a883bd,1613329297,KMCO,1613335583,KJFK,JBU2984 ,2203.0,466.0,2980,18,0,1,2021-02-14,,,,,,,,,,,,
4caa41,1613310001,EIDW,1613335289,KJFK,EIN105  ,1291.0,154.0,3161,26,1,1,2021-02-14,,,,,,,,,,,,
acb963,1613333507,KJFK,1613335141,KJFK,N919PD  ,9809.0,26.0,10572,11,0,2,2021-02-14,,,,,,,,,,,,
a38633,1613327311,KMIA,1613334896,KJFK,AAL1184 ,2174.0,149.0,3306,34,1,1,2021-02-14,,,,,,,,,,,,
a32ef8,1613327560,KSRQ,1613334672,KJFK,JBU164  ,6560.0,600.0,2743,3,0,1,2021-02-14,,,,,,,,,,,,
adabfe,1613316270,KLAX,1613334278,KJFK,JBU224  ,682.0,91.0,4401,102,2,1,2021-02-14,,,,,,,,,,,,
a4a0b4,1613330256,Unknown,1613333965,KJFK,EDV5178 ,1636.0,115.0,3316,49,0,1,2021-02-14,,,,,,,,,,,,
aabf50,1613315820,KLAX,1613333790,KJFK,SCX3054 ,842.0,60.0,4023,79,2,1,2021-02-14,,,,,,,,,,,,
a6a00b,1613326965,KMCF,1613333726,KJFK,JBU1426 ,6381.0,1146.0,4060,56,3,1,2021-02-14,,,,,,,,,,,,
a9c508,1613307094,EGLL,1613333415,KJFK,AAL105  ,800.0,86.0,3732,64,2,1,2021-02-14,,,,,,,,,,,,
a1b2ee,1613329779,Unknown,1613333329,KJFK,JBU634  ,1636.0,115.0,3499,26,0,1,2021-02-14,,,,,,,,,,,,
4ca820,1613302291,LIMC,1613333188,KJFK,AZA9492 ,1164.0,218.0,3480,49,2,1,2021-02-14,,,,,,,,,,,,
abbe4a,1613310184,PANC,1613333042,KJFK,QFA7589 ,4568.0,304.0,3498,56,9,1,2021-02-14,,,,,,,,,,,,
a14104,1613315858,KLAX,1613332946,KJFK,DAL324  ,1489.0,60.0,2711,19,2,1,2021-02-14,,,,,,,,,,,,
a2dda1,1613327319,KATL,1613332736,KJFK,JBU2820 ,1047.0,60.0,3176,3,1,1,2021-02-14,,,,,,,,,,,,
4b191a,1613302426,LSZH,1613332575,KJFK,SWR14   ,1354.0,180.0,3727,72,1,1,2021-02-14,,,,,,,,,,,,
a21bea,1613329181,KPIT,1613332487,KJFK,RPA5878 ,7371.0,1020.0,2168,26,2,1,2021-02-14,,,,,,,,,,,,
a1c1c7,1613326549,KORD,1613332279,KJFK,RPA5707 ,2097.0,46.0,2372,3,1,1,2021-02-14,,,,,,,,,,,,
a7e20a,1613320366,TJSJ,1613332147,KJFK,JBU6162 ,1800.0,294.0,4098,87,1,1,2021-02-14,,,,,,,,,,,,
a85c3e,1613324796,KPBI,1613331941,KJFK,JBU154  ,9443.0,832.0,3449,18,1,1,2021-02-14,,,,,,,,,,,,
ad846f,1613329540,Unknown,1613331831,KJFK,JBU2436 ,1636.0,115.0,2432,49,0,1,2021-02-14,,,,,,,,,,,,
06a122,1613282524,OTHH,1613331724,KJFK,QTR8UH  ,1311.0,18.0,3416,49,1,1,2021-02-14,,,,,,,,,,,,
a1a3a9,1613319930,Unknown,1613331655,KJFK,JBU2019 ,1636.0,115.0,2929,11,0,1,2021-02-14,,,,,,,,,,,,
0c2095,1613316366,MPTO,1613331556,KJFK,CMP874  ,2586.0,416.0,3302,34,0,1,2021-02-14,,,,,,,,,,,,
aaea8c,1613325824,KATL,1613331159,KJFK,DAL44   ,1047.0,14.0,4173,87,1,1,2021-02-14,,,,,,,,,,,,
0c6032,1613313164,Unknown,1613330949,KJFK,BWA526  ,1636.0,115.0,3368,41,0,1,2021-02-14,,,,,,,,,,,,
a4350c,1613323775,KMCF,1613330744,KJFK,DAL1794 ,7293.0,1199.0,2148,34,3,1,2021-02-14,,,,,,,,,,,,
3c71a4,1613301654,EBMB,1613330305,KJFK,BCS966  ,426.0,174.0,2150,42,2,1,2021-02-14,,,,,,,,,,,,
4d21b4,1613303518,EGHH,1613330063,KJFK,MLT626  ,745.0,26.0,5496,125,0,1,2021-02-14,,,,,,,,,,,,
8964a3,1613279154,OMDB,1613329367,KJFK,UAE201  ,1042.0,26.0,7582,293,0,1,2021-02-14,,,,,,,,,,,,
4007f6,1613302914,EGLL,1613329281,KJFK,BAW173  ,929.0,78.0,5059,102,2,1,2021-02-14,,,,,,,,,,,,
a423d7,1613321587,KFLL,1613329194,KJFK,DAL1731 ,696.0,2.0,2943,26,2,1,2021-02-14,,,,,,,,,,,,
a1d45a,1613325428,Unknown,1613329105,KJFK,RPA5609 ,1636.0,115.0,2917,11,0,1,2021-02-14,,,,,,,,,,,,
acb963,1613326691,KJFK,1613329018,KJFK,N919PD  ,9865.0,19.0,10106,57,0,2,2021-02-14,,,,,,,,,,,,
3c64f0,1613297823,EDDF,1613328958,KJFK,DLH400  ,1318.0,232.0,2738,3,1,1,2021-02-14,,,,,,,,,,,,
a3e9c5,1613321238,KMIA,1613328839,KJFK,DAL1795 ,1581.0,50.0,2584,3,1,1,2021-02-14,,,,,,,,,,,,
a7456c,1613321621,KRSW,1613328599,KJFK,JBU730  ,389.0,150.0,4885,133,3,1,2021-02-14,,,,,,,,,,,,
a2b622,1613324883,Unknown,1613328419,KJFK,JBU1274 ,1636.0,115.0,2720,3,0,1,2021-02-14,,,,,,,,,,,,
a466c7,1613321777,KMCO,1613328139,KJFK,DAL1065 ,3405.0,252.0,2368,19,0,1,2021-02-14,,,,,,,,,,,,
ab03a4,1613320801,KRSW,1613327932,KJFK,DAL1396 ,1044.0,128.0,3025,18,3,1,2021-02-14,,,,,,,,,,,,
a2147c,1613322943,KIND,1613327832,KJFK,RPA5877 ,796.0,214.0,2655,3,2,1,2021-02-14,,,,,,,,,,,,
aca29a,1613319600,Unknown,1613327660,KJFK,JBU560  ,1636.0,115.0,2933,11,0,1,2021-02-14,,,,,,,,,,,,
896409,1613276851,OMAA,1613327460,KJFK,ETD11B  ,3452.0,156.0,3323,34,0,1,2021-02-14,,,,,,,,,,,,
ad734a,1613320928,KMCO,1613327360,KJFK,JBU2884 ,2362.0,412.0,2937,11,0,1,2021-02-14,,,,,,,,,,,,
a486b3,1613323545,KRDU,1613326945,KJFK,EDV4893 ,866.0,27.0,2973,26,0,1,2021-02-14,,,,,,,,,,,,
a19910,1613324108,Unknown,1613326469,KJFK,JBU510  ,1636.0,115.0,3102,34,0,1,2021-02-14,,,,,,,,,,,,
ad935b,1613314546,TJSJ,1613326340,KJFK,JBU1804 ,2852.0,340.0,2579,11,1,1,2021-02-14,,,,,,,,,,,,
0c6030,1613318585,Unknown,1613326228,KJFK,BWA15   ,1636.0,115.0,2584,11,0,1,2021-02-14,,,,,,,,,,,,
407699,1613300259,EGLL,1613326066,KJFK,VIR3N   ,1243.0,109.0,3258,41,2,1,2021-02-14,,,,,,,,,,,,
abb775,1613294318,LIMC,1613325966,KJFK,DAL3465 ,1116.0,226.0,4388,64,2,1,2021-02-14,,,,,,,,,,,,
a11d47,1613296625,LEMD,1613325876,KJFK,DAL3337 ,3214.0,144.0,3036,26,1,1,2021-02-14,,,,,,,,,,,,
adf4e9,1613323181,Unknown,1613325598,KJFK,JBU2536 ,1636.0,115.0,3102,26,0,1,2021-02-14,,,,,,,,,,,,
a24aca,1613320053,KORD,1613325508,KJFK,JBU906  ,1910.0,52.0,2579,3,1,1,2021-02-14,,,,,,,,,,,,
a7bbe9,1613317805,KMIA,1613325388,KJFK,JBU2292 ,2397.0,157.0,2372,19,1,1,2021-02-14,,,,,,,,,,,,
a898a9,1613321379,Unknown,1613324928,KJFK,JBU678  ,1636.0,115.0,2833,19,0,1,2021-02-14,,,,,,,,,,,,
a4c703,1613296745,EHAM,1613324735,KJFK,DAL49   ,1178.0,179.0,3062,26,0,1,2021-02-14,,,,,,,,,,,,
ab35d3,1613296212,LFPG,1613324569,KJFK,DAL263  ,3323.0,81.0,3094,18,2,1,2021-02-14,,,,,,,,,,,,
ab7ae4,1613297402,EGLL,1613324277,KJFK,DAL2    ,841.0,109.0,2589,3,2,1,2021-02-14,,,,,,,,,,,,
a9f2c6,1613299624,PANC,1613323998,KJFK,CKS656  ,2732.0,167.0,2599,3,7,1,2021-02-14,,,,,,,,,,,,
ad4eb4,1613309855,MMMX,1613323542,KJFK,AMX408  ,5433.0,277.0,3062,26,0,1,2021-02-14,,,,,,,,,,,,
0d0822,1613309710,MMMX,1613323377,KJFK,TNO500  ,3879.0,345.0,2170,34,0,1,2021-02-14,,,,,,,,,,,,
4bb18a,1613286111,LTFM,1613323029,KJFK,THY3    ,11804.0,678.0,2154,49,0,1,2021-02-14,,,,,,,,,,,,
a301f3,1613318574,KDTW,1613322491,KJFK,EDV5223 ,2677.0,313.0,3110,34,1,1,2021-02-14,,,,,,,,,,,,
a1a458,1613314371,KFLL,1613321932,KJFK,JBU2302 ,776.0,10.0,2330,34,2,1,2021-02-14,,,,,,,,,,,,
ab3133,1613313601,Unknown,1613321821,KJFK,DAL1937 ,1636.0,115.0,3263,26,0,1,2021-02-14,,,,,,,,,,,,
ad3581,1613316698,KJFK,1613321559,KJFK,JBU57   ,1778.0,316.0,2736,11,0,1,2021-02-14,,,,,,,,,,,,
a28545,1613317000,KMVY,1613321368,KJFK,KAP319  ,1030.0,32.0,5153,163,2,1,2021-02-14,,,,,,,,,,,,
780da0,1613271685,Unknown,1613321328,KJFK,CES7257 ,1636.0,115.0,2604,11,0,1,2021-02-14,,,,,,,,,,,,
4244a1,1613291570,EHBK,1613319372,KJFK,LGT5504 ,629.0,182.0,3753,72,1,1,2021-02-14,,,,,,,,,,,,
a426a5,1613313686,KATL,1613319087,KJFK,DAL397  ,953.0,53.0,2359,34,1,1,2021-02-14,,,,,,,,,,,,
448465,1613290813,EBLG,1613318308,KJFK,ICL941  ,2542.0,50.0,4506,72,0,1,2021-02-14,,,,,,,,,,,,
aa6ccb,1613310515,KMIA,1613317890,KJFK,AAL1140 ,2816.0,180.0,3526,49,1,1,2021-02-14,,,,,,,,,,,,
71c381,1613269446,Unknown,1613316985,KJFK,AAR222  ,1636.0,115.0,2608,11,0,1,2021-02-14,,,,,,,,,,,,
a19cc7,1613309263,KFLL,1613316576,KJFK,JBU402  ,750.0,2.0,3509,49,2,1,2021-02-14,,,,,,,,,,,,
ac382e,1613304180,TJSJ,1613315955,KJFK,DAL1854 ,3192.0,393.0,2569,19,1,1,2021-02-14,,,,,,,,,,,,
a3fc58,1613306733,KMIA,1613314347,KJFK,DAL1750 ,2016.0,127.0,2131,42,1,1,2021-02-14,,,,,,,,,,,,
868012,1613269206,RJAA,1613314077,KJFK,JAL8006 ,8311.0,909.0,2953,11,0,1,2021-02-14,,,,,,,,,,,,
4d0109,1613283546,LIMC,1613313711,KJFK,ICV62M  ,1148.0,211.0,2438,42,2,1,2021-02-14,,,,,,,,,,,,
ac8289,1613306730,KMCO,1613313087,KJFK,JBU1084 ,1448.0,344.0,3140,11,1,1,2021-02-14,,,,,,,,,,,,
71c042,1613268226,Unknown,1613312994,KJFK,KAL081  ,1636.0,115.0,2363,26,0,1,2021-02-14,,,,,,,,,,,,
ac1e2d,1613310331,Unknown,1613312836,KJFK,DAL1993 ,1636.0,115.0,2150,42,0,1,2021-02-14,,,,,,,,,,,,
ab1ffe,1613309943,Unknown,1613312398,KJFK,DAL1942 ,1636.0,115.0,2504,26,0,1,2021-02-14,,,,,,,,,,,,
